16062728,jessicabanks,friends,319,688,38,137,Sun Aug 31 03:40:58 +0000 2008,http://t.co/Xu7YDDMG3m,img/16062728.png,New York
14026452,joebaker,friends,440,425,23,485,Tue Feb 26 20:42:53 +0000 2008,http://t.co/nvX1w8OpRG,img/14026452.jpg,Redwood Shores  CA
898371,andrewmason,friends,376,39006,1755,3100,Sun Mar 11 03:54:36 +0000 2007,https://t.co/BmMNtX05OC,img/898371.png,San Francisco  CA
14372143,jasonfried,friends,225,214336,10198,32965,Sun Apr 13 01:31:17 +0000 2008,https://t.co/gYy2I5QZDE,img/14372143.png,Chicago  IL
13075162,heekyung,friends,609,332,13,458,Tue Feb 05 01:27:48 +0000 2008,http://t.co/e53sB3wlz6,img/13075162.jpg,Seoul  South Korea
14838870,brentblackaby,friends,1733,1724,78,1363,Mon May 19 23:09:54 +0000 2008,http://t.co/dzRwDz0XcC,img/14838870.jpg,Berkeley  CA  USA
2970511,lessin,friends,293,11221,531,2899,Fri Mar 30 13:22:33 +0000 2007,https://t.co/g42lN17VoF,img/2970511.jpg,San Francisco  CA
784148,superfem,friends,839,2627,158,1840,Tue Feb 20 19:52:02 +0000 2007,http://t.co/5q2zPyf6lo,img/784148.png,NYC
16952891,kristaphone,friends,516,167,5,928,Fri Oct 24 17:25:47 +0000 2008,,img/16952891.jpg,San Francisco
6141832,cshirky,friends,825,341610,10627,8918,Fri May 18 16:25:33 +0000 2007,https://t.co/oGBYLSsUJW,img/6141832.png,New York  NY
7855622,woodhull,friends,627,1050,82,4465,Tue Jul 31 18:40:29 +0000 2007,http://t.co/Mz3VP8giX0,img/7855622.jpg,Brooklyn  NY
528,buzz,friends,1292,15189,808,56102,Wed Jul 12 23:14:49 +0000 2006,https://t.co/dAMKrzZgUV,img/528.jpg,Los Angeles  CA
15415519,fareastside,friends,165,132,12,943,Sun Jul 13 15:23:01 +0000 2008,http://t.co/QrqvSLLxfV,img/15415519.jpg,Brooklyn  NY
11740902,tferriss,friends,1622,1572501,22682,24475,Wed Jan 02 04:36:53 +0000 2008,https://t.co/woNsiQf3Jt,img/11740902.jpg,Global
11991612,kiwanja,friends,2489,22290,1461,21082,Tue Jan 08 17:10:34 +0000 2008,https://t.co/2sRua3W125,img/11991612.jpg,Cambridge | London | Online
15896188,AriW,friends,4067,4094,189,6022,Mon Aug 18 20:51:39 +0000 2008,https://t.co/8D9x842kZz,img/15896188.jpg,New York/DC/Playa/Astral
13627202,fabiansiegel,friends,232,819,30,1089,Mon Feb 18 15:28:59 +0000 2008,http://t.co/X9LhOOQ7U8,img/13627202.jpg,Berlin
798536,ewiesen,friends,1228,9509,509,8059,Tue Feb 27 16:42:24 +0000 2007,https://t.co/s7cF6vMsMA,img/798536.jpg,San Francisco  CA
816532,gregory,friends,2372,10560,931,14704,Wed Mar 07 00:36:01 +0000 2007,http://t.co/Z82dZgkxID,img/816532.jpg,New York City
10107362,mdfsmash,friends,2173,2903,133,11574,Fri Nov 09 19:17:11 +0000 2007,http://t.co/UquKBOySd7,img/10107362.jpg,Hastings-on-Hudson  NY  US
19719473,phillipcrosby,friends,90,1507,45,23,Thu Jan 29 16:46:26 +0000 2009,https://t.co/NfrAJdT8NB,img/19719473.jpg,Asheville  NC
7870982,millsbaker,friends,0,2841,134,39,Wed Aug 01 05:10:26 +0000 2007,https://t.co/lPkGJcSkLO,img/7870982.jpg,San Francisco / New Orleans
19550652,krisde,friends,115,70,5,3896,Mon Jan 26 19:08:26 +0000 2009,http://t.co/jsOlBzdab1,img/19550652.jpg,the bluegrass state
12879112,man_derson,friends,179,143,7,286,Wed Jan 30 17:54:37 +0000 2008,,img/12879112.jpg,San Francisco
1051171,EthanZ,friends,1807,50110,3180,30543,Mon Mar 12 23:01:19 +0000 2007,http://t.co/rZpNJ8L8AN,img/1051171.jpg,Pittsfield  MA
23058779,hoffmanpaul,friends,218,710,26,1025,Fri Mar 06 12:43:48 +0000 2009,http://t.co/c968pMknIU,img/23058779.jpg,brooklyn/woodstock
17768845,UXTweets,friends,52,12754,1059,3982,Mon Dec 01 02:13:49 +0000 2008,,img/17768845.jpg,Everywhere
20618461,jacecooke,friends,343,851,34,1,Wed Feb 11 19:35:02 +0000 2009,http://t.co/EyUzXFJ3sK,img/20618461.jpg,Van
14887150,sarahtavel,friends,998,20493,892,7406,Sat May 24 01:43:13 +0000 2008,https://t.co/8c7xpjEBQx,img/14887150.jpg,san francisco
14231571,marcoarment,friends,217,110842,6905,999,Thu Mar 27 01:01:42 +0000 2008,https://t.co/uJY2D2tEgI,img/14231571.jpg,New York
17010051,kwantada,friends,744,400,17,539,Mon Oct 27 23:42:00 +0000 2008,,img/17010051.jpg,San Francisco  CA
15125585,edge,friends,134,47357,2490,764,Sun Jun 15 15:45:00 +0000 2008,http://t.co/hZH9JnXJOo,img/15125585.jpg,New York City
5994452,jfarmer,friends,349,3302,244,7707,Sat May 12 19:32:03 +0000 2007,https://t.co/2FeRmb61vF,img/5994452.jpg,San Francisco  CA
34552016,angusdav,friends,1115,8633,434,5520,Thu Apr 23 06:21:13 +0000 2009,https://t.co/9ajRnlUvwp,img/34552016.jpg,Newport  RI
2182641,stevenbjohnson,friends,291,1192772,5693,6746,Sun Mar 25 15:42:05 +0000 2007,http://t.co/md5WbAMQye,img/2182641.jpg,Brooklyn NY & Marin County CA
32423136,Longreads,friends,10830,278826,7186,36240,Fri Apr 17 14:23:45 +0000 2009,https://t.co/DpXetjfQu5,img/32423136.jpg,NYC / SF
4603771,shafferj,friends,754,2804,176,1797,Sat Apr 14 14:03:27 +0000 2007,https://t.co/uzN7TrNpgo,img/4603771.jpg,San Francisco  CA
14138167,mmccue,friends,1163,18439,1091,8634,Thu Mar 13 08:03:10 +0000 2008,https://t.co/YsjWc9lqQX,img/14138167.jpg,Palo alto  ca
78186594,tweeter_sm,friends,21,52,1,847,Tue Sep 29 01:58:00 +0000 2009,https://t.co/gKRRNTetzV,img/78186594.png,Brooklyn  NY
26616341,AriaIrene,friends,666,6256,267,7401,Wed Mar 25 22:52:05 +0000 2009,https://t.co/cnO8aCu3lQ,img/26616341.jpg,
40221192,htilert,friends,211,282,11,764,Fri May 15 11:28:39 +0000 2009,,img/40221192.jpg,Brooklyn  NY
5732432,saarsaar,friends,3295,15986,440,2216,Thu May 03 06:10:41 +0000 2007,http://t.co/TcTzD70H8O,img/5732432.jpg,bay area
12962882,simplescott,friends,1254,6399,500,3171,Fri Feb 01 22:55:14 +0000 2008,https://t.co/PX7Oid7LpO,img/12962882.jpg,Chicago
20747011,chrishughes,friends,1076,41274,1240,1690,Fri Feb 13 04:16:12 +0000 2009,https://t.co/568CTVDEF5,img/20747011.jpg,New York  NY
11969,zachklein,friends,84,21992,1240,726,Thu Nov 09 19:33:52 +0000 2006,,img/11969.jpg,San Francisco  CA
14148574,vivsharma,friends,324,2126,131,4990,Fri Mar 14 18:49:52 +0000 2008,https://t.co/HwUMdDGMJU,img/14148574.jpg,Brooklyn  NY
20949658,professorlemeza,friends,1262,2740,137,11018,Mon Feb 16 00:17:01 +0000 2009,https://t.co/sSKSKRomMS,img/20949658.jpg,Brooklyn  NY
745273,naval,friends,596,510188,8969,18800,Thu Feb 01 23:05:04 +0000 2007,https://t.co/Qe8nTXbnCS,img/745273.jpg,Here
18066823,kongsgaard,friends,212,789,45,332,Fri Dec 12 01:51:44 +0000 2008,https://t.co/zpvWD70ysv,img/18066823.jpg,Cambridge  MA
5696992,christinewhuang,friends,578,1809,105,6182,Tue May 01 22:46:51 +0000 2007,https://t.co/iJgWPoh52L,img/5696992.jpg,New York City
17269410,mike_white,friends,310,4441,221,5588,Sun Nov 09 15:16:07 +0000 2008,https://t.co/FVV7iESaL3,img/17269410.jpg,Brooklyn
3382,hnshah,friends,156095,221257,7987,60929,Sat Jul 29 09:04:30 +0000 2006,https://t.co/kkPtk3Wj0q,img/3382.jpg,San Francisco  CA
14278978,ericries,friends,1537,299894,9967,33963,Tue Apr 01 23:28:19 +0000 2008,http://t.co/c6IU6qpWMj,img/14278978.jpg,SF
2529971,cdixon,friends,3074,574711,9351,9767,Tue Mar 27 17:48:00 +0000 2007,http://t.co/YviCcFNOiV,img/2529971.png,CA & NYC
107857325,shamblanderson,friends,44,14843,560,2263,Sun Jan 24 00:32:29 +0000 2010,,img/107857325.jpg,ny
14976198,petkanics,friends,800,2634,144,3147,Mon Jun 02 00:36:54 +0000 2008,http://t.co/Dle4xJyoxW,img/14976198.png,New York  NY
5520332,msuster,friends,1276,313533,9698,763,Thu Apr 26 06:43:28 +0000 2007,https://t.co/IG2JtXb7wp,img/5520332.jpg,Los Angeles
18206161,tristanwalker,friends,534,278857,3124,467,Thu Dec 18 02:02:44 +0000 2008,,img/18206161.jpg,bay area via nyc
6527972,randfish,friends,179,418155,17335,48921,Sat Jun 02 19:28:10 +0000 2007,https://t.co/ftYJ3kAoX8,img/6527972.jpg,Seattle  WA
418,dens,friends,2609,85502,4514,68664,Wed Jul 05 19:52:46 +0000 2006,https://t.co/63fYABYs9J,img/418.jpg,NYC / Kingston
12730,finn,friends,528,913,57,1834,Thu Nov 16 17:43:09 +0000 2006,http://t.co/jXZKAbJ8pZ,img/12730.jpg,Brooklyn  NY
1081,davemcclure,friends,18118,357257,11185,75373,Sun Jul 16 00:37:30 +0000 2006,,img/1081.jpg,
14112756,markboulton,friends,655,32644,2423,30433,Mon Mar 10 11:10:29 +0000 2008,https://t.co/I2vyKe8tIv,img/14112756.png,Wales
346,jo,friends,509,2548,287,133,Tue Jun 20 22:08:03 +0000 2006,https://t.co/CPkr2yrTPm,img/346.jpg,oakland
16242081,bhorowitz,friends,321,434988,6514,5553,Thu Sep 11 15:33:33 +0000 2008,http://t.co/YnaEOsihq6,img/16242081.jpg,Menlo Park  CA
64844802,a16z,friends,21,327728,5757,15502,Tue Aug 11 22:26:28 +0000 2009,https://t.co/kn6m038bNW,img/64844802.png,Andreessen Horowitz is a tech VC firm based in Silicon Valley
1260231,joehewitt,friends,352,34575,2589,4309,Fri Mar 16 02:06:30 +0000 2007,https://t.co/A2k9hD6cRr,img/1260231.jpg,Los Gatos  CA
15149063,Melonze,friends,1117,745,23,8158,Tue Jun 17 19:00:10 +0000 2008,,img/15149063.jpg,Minneapolis  MN
2695901,whitneymcn,friends,480,1033,74,18484,Wed Mar 28 17:44:57 +0000 2007,http://t.co/ePlZrIgfNm,img/2695901.jpg,Brooklyn  NY
4394701,giffco,friends,859,4166,370,8898,Thu Apr 12 19:12:59 +0000 2007,https://t.co/eiPsf3VzGM,img/4394701.jpg,NY USA
15856882,bhargreaves,friends,1234,7438,362,2557,Thu Aug 14 22:45:13 +0000 2008,http://t.co/CvOIYCtFTl,img/15856882.jpg,New York  NY
13370272,aza,friends,484,24515,2432,13638,Tue Feb 12 00:39:36 +0000 2008,https://t.co/Uv2beYUWcW,img/13370272.png,San Francisco
9095022,michaelpcassidy,friends,309,3122,184,121,Tue Sep 25 20:39:07 +0000 2007,http://t.co/6ftL6ZRAmm,img/9095022.jpg,Silicon Valley
13027572,Kissmetrics,friends,42282,248706,10977,33613,Mon Feb 04 00:43:26 +0000 2008,https://t.co/P1wc6wqSfQ,img/13027572.jpg,San Francisco
14426771,SeanEllis,friends,39173,125214,6455,48204,Thu Apr 17 22:41:09 +0000 2008,https://t.co/xcVC5IpvDt,img/14426771.jpg,Newport Beach  CA
5017,joshu,friends,1188,42848,1673,18645,Wed Aug 30 04:23:04 +0000 2006,https://t.co/eJ59hTGF4n,img/5017.jpg,Silicon Valley
2254561,fredbenenson,friends,3331,8892,495,32201,Mon Mar 26 04:56:24 +0000 2007,https://t.co/Iy4u9nK8ES,img/2254561.jpg,San Francisco  CA / NYC
15029296,zedshaw,friends,962,16875,1181,3707,Fri Jun 06 13:16:28 +0000 2008,https://t.co/5s075oQm9Z,img/15029296.jpg,Miami Beach  FL
19966557,alaindebotton,friends,1504,873904,9678,3930,Tue Feb 03 12:03:59 +0000 2009,https://t.co/NKcIMMdBOG,img/19966557.jpg,London
2384071,timoreilly,friends,1960,1801406,28182,45827,Tue Mar 27 01:14:05 +0000 2007,https://t.co/HsFlR6PWvT,img/2384071.jpg,Oakland  CA
22747624,sgblank,friends,24,242630,6348,1886,Wed Mar 04 08:00:03 +0000 2009,https://t.co/efZrW3DSJe,img/22747624.jpg,Silicon Valley
5252591,bgurley,friends,998,397567,4678,7537,Thu Apr 19 17:57:15 +0000 2007,https://t.co/k5pH0oGDTr,img/5252591.jpg,Silicon Valley
10078,reidhoffman,friends,579,511685,9032,2968,Sun Oct 22 15:43:51 +0000 2006,http://t.co/WLRaP3gfz3,img/10078.jpg,new world of work
761628,RickWebb,friends,3028,10860,753,24794,Fri Feb 09 23:06:00 +0000 2007,https://t.co/BeXQj1xqtA,img/761628.jpg,United States
879521,peretti,friends,1929,79242,2744,5818,Sat Mar 10 19:41:24 +0000 2007,http://t.co/O4fFn2Nasl,img/879521.jpg,New York City
20876350,BostonVC,friends,948,51012,2485,1317,Sat Feb 14 22:38:58 +0000 2009,http://t.co/WxKlKF6gyp,img/20876350.png,Cambridge  MA
10822072,aaronwhite,friends,982,4835,345,13764,Mon Dec 03 21:32:59 +0000 2007,http://t.co/wDgkQ8wbd7,img/10822072.jpg,New York  NY
4767131,RWong,friends,3347,17816,939,5887,Sun Apr 15 15:14:47 +0000 2007,https://t.co/BCsXl2k73b,img/4767131.jpg,Palo Alto
5215,naveen,friends,394,33819,1953,17552,Sun Sep 03 04:10:13 +0000 2006,https://t.co/dEmKicpcBQ,img/5215.jpg,New York
183749519,paulg,friends,360,1065351,9591,12299,Fri Aug 27 20:13:59 +0000 2010,http://t.co/fDpOM1QB6e,img/183749519.jpg,
4939401,patrickc,friends,2171,108191,2172,6445,Tue Apr 17 01:46:27 +0000 2007,https://t.co/6iOvWjKwGj,img/4939401.jpg,patrick@stripe.com
9356612,markitecht,friends,2180,3190,210,9642,Wed Oct 10 17:42:08 +0000 2007,https://t.co/RAKUvSqJDJ,img/9356612.jpg,Cambridge  Massachusetts
42226885,vkhosla,friends,330,512571,7168,5664,Sun May 24 15:23:09 +0000 2009,http://t.co/2PPD7IC9Yq,img/42226885.jpg,
2967051,kthread,friends,1154,2847,186,7424,Fri Mar 30 12:38:22 +0000 2007,https://t.co/Vq375uCtqA,img/2967051.jpg,likely on a salt flat
683263,aaron_,friends,122,5513,86,51,Mon Jan 22 23:41:50 +0000 2007,http://t.co/avgiLVHGLS,img/683263.jpg,Palo Alto
27429139,thegothamgal,friends,1044,23970,802,6163,Sun Mar 29 14:13:29 +0000 2009,http://t.co/2RJNahIoAF,img/27429139.jpg,New York  NY
13192,avibryant,friends,1286,10580,573,21447,Mon Nov 20 05:40:10 +0000 2006,https://t.co/Fq2b2apFvt,img/13192.jpg,Galiano Island
18196634,arijacoby,friends,186,1707,87,3288,Wed Dec 17 19:12:17 +0000 2008,,img/18196634.jpg,NYC
818155,caro,friends,2054,40621,2404,60954,Wed Mar 07 14:30:11 +0000 2007,https://t.co/mz7PCTLd4G,img/818155.jpg,NYC
9410952,putorti,friends,241,8604,668,17919,Fri Oct 12 20:55:41 +0000 2007,https://t.co/egoYVa3fy8,img/9410952.jpg,St Petersburg  FL
1979921,joshelman,friends,2109,84498,3017,42017,Fri Mar 23 05:05:23 +0000 2007,https://t.co/cwLMr4EnRc,img/1979921.jpg,Silicon Valley  CA
13461,waxpancake,friends,1557,42668,2038,35962,Tue Nov 21 08:18:02 +0000 2006,https://t.co/5hXiECYLaU,img/13461.png,Portland  OR
14424445,vacanti,friends,379,12020,678,5943,Thu Apr 17 19:04:47 +0000 2008,http://t.co/iEW7UMWrRi,img/14424445.jpg,New York  NY
136200118,ayahbdeir,friends,869,20805,957,2533,Fri Apr 23 08:27:01 +0000 2010,https://t.co/3qnRP0kcRA,img/136200118.jpg,New York
769254,paultoo,friends,25,43983,1815,21,Tue Feb 13 07:08:23 +0000 2007,https://t.co/sVqQyH3yjl,img/769254.jpg,San Francisco  CA
10476462,adamdangelo,friends,627,49285,1067,798,Thu Nov 22 21:36:59 +0000 2007,,img/10476462.png,Palo Alto  CA
11963282,marumushi,friends,517,4344,349,1679,Mon Jan 07 22:45:51 +0000 2008,https://t.co/VANGDD0qRU,img/11963282.png,Palo Alto / San Francisco 
22727874,pieratt,friends,93,9189,520,27341,Wed Mar 04 03:36:41 +0000 2009,https://t.co/TBlALl7ghY,img/22727874.jpg,internetland
34763,Eric_WVGG,friends,974,1294,57,12767,Fri Dec 01 22:29:32 +0000 2006,https://t.co/dGPKlttORc,img/34763.jpg,Gentrification Fallout Zone
917,JoeLaz,friends,301,1351,73,3717,Fri Jul 14 17:19:17 +0000 2006,,img/917.jpg,Brooklyn  NY
78453,khoi,friends,2861,326581,5485,1358,Mon Dec 18 22:14:59 +0000 2006,https://t.co/lKdBD7LCHH,img/78453.png,New York  NY
187346610,EricCressey,friends,474,75310,920,25053,Mon Sep 06 00:03:40 +0000 2010,http://t.co/b9ttEtONs5,img/187346610.jpg,Hudson  MA & Jupiter  FL
1859981,flaneur,friends,1429,7463,326,24195,Thu Mar 22 11:12:31 +0000 2007,https://t.co/J8oLPWTFHp,img/1859981.jpg,New York  NY
937961,msg,friends,2288,9525,519,28355,Sun Mar 11 17:37:46 +0000 2007,https://t.co/ZMohia4frt,img/937961.jpg,San Francisco  CA
15667291,BillMoyers,friends,1340,154307,4399,28529,Wed Jul 30 22:35:38 +0000 2008,http://t.co/JZ4aLWHcbA,img/15667291.jpg,
7535272,tarikh,friends,933,1544,111,4533,Tue Jul 17 16:10:17 +0000 2007,https://t.co/Lm3hmMebW4,img/7535272.jpg,New York  USA
19247853,ianadelman,friends,738,4348,295,4872,Tue Jan 20 18:03:30 +0000 2009,https://t.co/FyeG0B3mll,img/19247853.jpg,New York City
10950722,CodyBrown,friends,1849,8230,612,28487,Fri Dec 07 21:40:30 +0000 2007,https://t.co/T19gBxsKKH,img/10950722.jpg,New York City  Brooklyn
20263710,rabois,friends,634,157817,3148,35631,Fri Feb 06 19:32:35 +0000 2009,,img/20263710.jpg,SF  CA
16295662,ibarguen,friends,2537,12327,549,7740,Mon Sep 15 13:53:13 +0000 2008,https://t.co/oo7rjqhLM6,img/16295662.jpg,Miami
20495458,stevecheney,friends,508,10759,735,13048,Tue Feb 10 06:28:17 +0000 2009,https://t.co/XD7WgmxlUH,img/20495458.jpg,New York City
12115322,JohnMaloney,friends,1228,5157,326,4594,Fri Jan 11 14:26:20 +0000 2008,https://t.co/DAQdHjAIUJ,img/12115322.jpg,Brooklyn/Marfa
14325035,crovitz,friends,410,5287,232,704,Mon Apr 07 17:31:58 +0000 2008,,img/14325035.jpg,New York
3187821,jwegener,friends,1577,5777,291,29167,Mon Apr 02 06:51:29 +0000 2007,,img/3187821.jpg,Santa Monica  CA
5815462,ChrisRicca,friends,889,1119,113,9797,Sun May 06 20:35:31 +0000 2007,https://t.co/Nn76piENMU,img/5815462.jpg,Prospect Heights  Brooklyn
25758124,mister_mr,friends,163,3794,199,2970,Sun Mar 22 01:09:49 +0000 2009,http://t.co/7wIyEvJpLW,img/25758124.png,Brooklyn  NY
11417802,jgebbia,friends,865,89336,1651,6347,Fri Dec 21 22:21:53 +0000 2007,https://t.co/PTqRiRPtGm,img/11417802.jpg,San Francisco
13893712,sarahzhang,friends,1875,9824,372,198,Sun Feb 24 07:14:21 +0000 2008,https://t.co/oLSbDnPYaY,img/13893712.jpg,DC
9155732,noraa,friends,1136,3700,176,2166,Sat Sep 29 09:05:25 +0000 2007,https://t.co/LPyUkfVS7N,img/9155732.jpg,New York
8963902,jexe,friends,1101,757,34,1936,Wed Sep 19 02:21:16 +0000 2007,https://t.co/BhMDAo2ySU,img/8963902.jpg,Brooklyn  NY
16190278,amandahesser,friends,822,253594,3673,14664,Mon Sep 08 19:34:59 +0000 2008,http://t.co/E1PHBSCR5B,img/16190278.jpg,Brooklyn  NY
997,tedr,friends,2387,12837,617,41010,Sat Jul 15 08:18:36 +0000 2006,https://t.co/K7E2Zi9FBm,img/997.jpg,SF
223577707,rucolanyc,friends,1173,823,35,636,Mon Dec 06 19:36:48 +0000 2010,http://t.co/k0zcxPtMC4,img/223577707.png,Brooklyn  NY
24775410,sequoia,friends,1063,488809,6796,5420,Mon Mar 16 21:38:11 +0000 2009,https://t.co/CHwHki5aOr,img/24775410.jpg,Menlo Park  CA
9088792,pelletk,friends,1191,1546,72,3173,Tue Sep 25 12:33:44 +0000 2007,https://t.co/o28JLGKnpK,img/9088792.jpg,Chicago  IL  USA
31503442,ohadsamet,friends,128,2931,183,5411,Wed Apr 15 20:07:54 +0000 2009,https://t.co/UFCROcq8Yb,img/31503442.jpg,SF
10162682,brett1211,friends,2421,4175,278,5859,Sun Nov 11 21:34:24 +0000 2007,https://t.co/bGkPOcwwtU,img/10162682.jpg,New York  NY
7482,arainert,friends,420,11792,783,285,Wed Oct 04 18:33:19 +0000 2006,https://t.co/aCCbdqSsI8,img/7482.jpg,New York
25541871,0x71,friends,434,583,33,1432,Fri Mar 20 17:40:57 +0000 2009,https://t.co/Y1y0rU9A8T,img/25541871.jpg,NYC
16448517,jcb,friends,229,4433,184,10959,Thu Sep 25 08:41:40 +0000 2008,https://t.co/qQj9iepYA7,img/16448517.jpg,Brooklyn  NY
10852412,kevinburg,friends,758,2092,117,5260,Tue Dec 04 21:56:54 +0000 2007,https://t.co/WyHiEpNPBP,img/10852412.jpg,France for a year
11025142,__lucas,friends,683,531,24,5898,Mon Dec 10 18:36:50 +0000 2007,https://t.co/NQGgW6vY6m,img/11025142.jpg,Philadelphia  PA
11407702,samuelclay,friends,274,5058,254,10084,Fri Dec 21 15:58:31 +0000 2007,https://t.co/acgJUFuKlt,img/11407702.jpg,Cambridge  Massachusetts
38267932,georgezachary,friends,329,46914,1544,3068,Wed May 06 20:26:21 +0000 2009,https://t.co/zLKeT8VcXA,img/38267932.jpg,California
14601788,whale,friends,170,17281,1287,30671,Wed Apr 30 15:55:14 +0000 2008,https://t.co/7FYBVc44CQ,img/14601788.jpg,Greenville  SC
20469167,FictiveCameron,friends,716,7280,385,7497,Mon Feb 09 21:29:17 +0000 2009,https://t.co/eiWyb4GjZq,img/20469167.png,
